Legislation Number,URL,Congress,Bill Text Type,Bill Text Type Code,Latest Title,HTML Url,PDF Url
H.R. 6445,https://www.congress.gov/bill/117th-congress/house-bill/6445,117,Introduced in House,IH,Small Business Development Centers Improvement Act of 2022,https://www.congress.gov/117/bills/hr6445/generated/BILLS-117hr6445ih.html,https://www.congress.gov/117/bills/hr6445/BILLS-117hr6445ih.pdf
H.R. 6445,https://www.congress.gov/bill/117th-congress/house-bill/6445,117,Reported in House,RH,Small Business Development Centers Improvement Act of 2022,https://www.congress.gov/117/bills/hr6445/generated/BILLS-117hr6445rh.html,https://www.congress.gov/117/bills/hr6445/BILLS-117hr6445rh.pdf
H.R. 6108,https://www.congress.gov/bill/117th-congress/house-bill/6108,117,Introduced in House,IH,Community College to Career Fund in Higher Education Act,https://www.congress.gov/117/bills/hr6108/generated/BILLS-117hr6108ih.html,https://www.congress.gov/117/bills/hr6108/BILLS-117hr6108ih.pdf
H.R. 5396,https://www.congress.gov/bill/117th-congress/house-bill/5396,117,Introduced in House,IH,Title IX Take Responsibility Act of 2021,https://www.congress.gov/117/bills/hr5396/generated/BILLS-117hr5396ih.html,https://www.congress.gov/117/bills/hr5396/BILLS-117hr5396ih.pdf
H.R. 5035,https://www.congress.gov/bill/117th-congress/house-bill/5035,117,Introduced in House,IH,Child Suicide Prevention and Lethal Means Safety Act,https://www.congress.gov/117/bills/hr5035/generated/BILLS-117hr5035ih.html,https://www.congress.gov/117/bills/hr5035/BILLS-117hr5035ih.pdf
H.R. 4949,https://www.congress.gov/bill/117th-congress/house-bill/4949,117,Introduced in House,IH,Hello Girls Congressional Gold Medal Act of 2021,https://www.congress.gov/117/bills/hr4949/generated/BILLS-117hr4949ih.html,https://www.congress.gov/117/bills/hr4949/BILLS-117hr4949ih.pdf
H.R. 4589,https://www.congress.gov/bill/117th-congress/house-bill/4589,117,Introduced in House,IH,Diversity and Inclusion at the Department of State Act,https://www.congress.gov/117/bills/hr4589/generated/BILLS-117hr4589ih.html,https://www.congress.gov/117/bills/hr4589/BILLS-117hr4589ih.pdf
H.R. 3893,https://www.congress.gov/bill/117th-congress/house-bill/3893,117,Introduced in House,IH,CARE for All Kidneys Act of 2021,https://www.congress.gov/117/bills/hr3893/generated/BILLS-117hr3893ih.html,https://www.congress.gov/117/bills/hr3893/BILLS-117hr3893ih.pdf
H.R. 3602,https://www.congress.gov/bill/117th-congress/house-bill/3602,117,Introduced in House,IH,Computer Science for All Act of 2021,https://www.congress.gov/117/bills/hr3602/generated/BILLS-117hr3602ih.html,https://www.congress.gov/117/bills/hr3602/BILLS-117hr3602ih.pdf
H.R. 2598,https://www.congress.gov/bill/117th-congress/house-bill/2598,117,Introduced in House,IH,COVID–19 Safe Birthing Act,https://www.congress.gov/117/bills/hr2598/generated/BILLS-117hr2598ih.html,https://www.congress.gov/117/bills/hr2598/BILLS-117hr2598ih.pdf
H.R. 1835,https://www.congress.gov/bill/117th-congress/house-bill/1835,117,Introduced in House,IH,"Making emergency supplemental appropriations for the fiscal year ending September 30, 2021, and for other purposes.",https://www.congress.gov/117/bills/hr1835/generated/BILLS-117hr1835ih.html,https://www.congress.gov/117/bills/hr1835/BILLS-117hr1835ih.pdf
H.R. 1338,https://www.congress.gov/bill/117th-congress/house-bill/1338,117,Introduced in House,IH,Police CAMERA Act of 2021,https://www.congress.gov/117/bills/hr1338/generated/BILLS-117hr1338ih.html,https://www.congress.gov/117/bills/hr1338/BILLS-117hr1338ih.pdf
H.R. 1096,https://www.congress.gov/bill/117th-congress/house-bill/1096,117,Introduced in House,IH,Represent America Abroad Act of 2021,https://www.congress.gov/117/bills/hr1096/generated/BILLS-117hr1096ih.html,https://www.congress.gov/117/bills/hr1096/BILLS-117hr1096ih.pdf
H.Res. 842,https://www.congress.gov/bill/117th-congress/house-resolution/842,117,Introduced in House,IH,Condemning the sexual and gender-based violence against women and girls in Ethiopia and emphasizing the urgent demand for humanitarian responses to meet their needs.,https://www.congress.gov/117/bills/hres842/generated/BILLS-117hres842ih.html,https://www.congress.gov/117/bills/hres842/BILLS-117hres842ih.pdf
H.R. 6117,https://www.congress.gov/bill/117th-congress/house-bill/6117,117,Introduced in House,IH,PrEP Access and Coverage Act,https://www.congress.gov/117/bills/hr6117/generated/BILLS-117hr6117ih.html,https://www.congress.gov/117/bills/hr6117/BILLS-117hr6117ih.pdf
H.R. 4718,https://www.congress.gov/bill/117th-congress/house-bill/4718,117,Introduced in House,IH,Stop Arming Human Rights Abusers Act,https://www.congress.gov/117/bills/hr4718/generated/BILLS-117hr4718ih.html,https://www.congress.gov/117/bills/hr4718/BILLS-117hr4718ih.pdf
H.R. 1841,https://www.congress.gov/bill/117th-congress/house-bill/1841,117,Introduced in House,IH,Digital Equity Act of 2021,https://www.congress.gov/117/bills/hr1841/generated/BILLS-117hr1841ih.html,https://www.congress.gov/117/bills/hr1841/BILLS-117hr1841ih.pdf
H.R. 1280,https://www.congress.gov/bill/117th-congress/house-bill/1280,117,Engrossed in House,EH,George Floyd Justice in Policing Act of 2021,https://www.congress.gov/117/bills/hr1280/generated/BILLS-117hr1280eh.html,https://www.congress.gov/117/bills/hr1280/BILLS-117hr1280eh.pdf
H.R. 1280,https://www.congress.gov/bill/117th-congress/house-bill/1280,117,Received in Senate,RDS,George Floyd Justice in Policing Act of 2021,https://www.congress.gov/117/bills/hr1280/generated/BILLS-117hr1280rds.html,https://www.congress.gov/117/bills/hr1280/BILLS-117hr1280rds.pdf
H.R. 8282,https://www.congress.gov/bill/117th-congress/house-bill/8282,117,Reported in House,RH,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2023",https://www.congress.gov/117/bills/hr8282/generated/BILLS-117hr8282rh.html,https://www.congress.gov/117/bills/hr8282/BILLS-117hr8282rh.pdf
H.R. 9218,https://www.congress.gov/bill/117th-congress/house-bill/9218,117,Introduced in House,IH,Cumulative Impacts Act of 2022,https://www.congress.gov/117/bills/hr9218/generated/BILLS-117hr9218ih.html,https://www.congress.gov/117/bills/hr9218/BILLS-117hr9218ih.pdf
H.R. 9114,https://www.congress.gov/bill/117th-congress/house-bill/9114,117,Introduced in House,IH,Native American Millennium Challenge Demonstration Act,https://www.congress.gov/117/bills/hr9114/generated/BILLS-117hr9114ih.html,https://www.congress.gov/117/bills/hr9114/BILLS-117hr9114ih.pdf
H.R. 8373,https://www.congress.gov/bill/117th-congress/house-bill/8373,117,Engrossed in House,EH,Right to Contraception Act,https://www.congress.gov/117/bills/hr8373/generated/BILLS-117hr8373eh.html,https://www.congress.gov/117/bills/hr8373/BILLS-117hr8373eh.pdf
H.R. 8373,https://www.congress.gov/bill/117th-congress/house-bill/8373,117,Introduced in House,IH,Right to Contraception Act,https://www.congress.gov/117/bills/hr8373/generated/BILLS-117hr8373ih.html,https://www.congress.gov/117/bills/hr8373/BILLS-117hr8373ih.pdf
H.R. 8373,https://www.congress.gov/bill/117th-congress/house-bill/8373,117,Received in Senate,RDS,Right to Contraception Act,https://www.congress.gov/117/bills/hr8373/generated/BILLS-117hr8373rds.html,https://www.congress.gov/117/bills/hr8373/BILLS-117hr8373rds.pdf
H.R. 7575,https://www.congress.gov/bill/117th-congress/house-bill/7575,117,Introduced in House,IH,Green Jobs and Opportunity Act,https://www.congress.gov/117/bills/hr7575/generated/BILLS-117hr7575ih.html,https://www.congress.gov/117/bills/hr7575/BILLS-117hr7575ih.pdf
H.R. 6967,https://www.congress.gov/bill/117th-congress/house-bill/6967,117,Introduced in House,IH,Chance to Compete Act of 2022,https://www.congress.gov/117/bills/hr6967/generated/BILLS-117hr6967ih.html,https://www.congress.gov/117/bills/hr6967/BILLS-117hr6967ih.pdf
H.R. 6875,https://www.congress.gov/bill/117th-congress/house-bill/6875,117,Introduced in House,IH,Right Drug Dose Now Act,https://www.congress.gov/117/bills/hr6875/generated/BILLS-117hr6875ih.html,https://www.congress.gov/117/bills/hr6875/BILLS-117hr6875ih.pdf
H.R. 4602,https://www.congress.gov/bill/117th-congress/house-bill/4602,117,Introduced in House,IH,WIPPES Act,https://www.congress.gov/117/bills/hr4602/generated/BILLS-117hr4602ih.html,https://www.congress.gov/117/bills/hr4602/BILLS-117hr4602ih.pdf
H.R. 3867,https://www.congress.gov/bill/117th-congress/house-bill/3867,117,Introduced in House,IH,Every Vote Counts Act,https://www.congress.gov/117/bills/hr3867/generated/BILLS-117hr3867ih.html,https://www.congress.gov/117/bills/hr3867/BILLS-117hr3867ih.pdf
H.R. 3857,https://www.congress.gov/bill/117th-congress/house-bill/3857,117,Introduced in House,IH,BASIC Act,https://www.congress.gov/117/bills/hr3857/generated/BILLS-117hr3857ih.html,https://www.congress.gov/117/bills/hr3857/BILLS-117hr3857ih.pdf
H.R. 3169,https://www.congress.gov/bill/117th-congress/house-bill/3169,117,Introduced in House,IH,Future of Local News Act,https://www.congress.gov/117/bills/hr3169/generated/BILLS-117hr3169ih.html,https://www.congress.gov/117/bills/hr3169/BILLS-117hr3169ih.pdf
H.R. 2984,https://www.congress.gov/bill/117th-congress/house-bill/2984,117,Introduced in House,IH,Investing in American Workers Act,https://www.congress.gov/117/bills/hr2984/generated/BILLS-117hr2984ih.html,https://www.congress.gov/117/bills/hr2984/BILLS-117hr2984ih.pdf
H.R. 2841,https://www.congress.gov/bill/117th-congress/house-bill/2841,117,Introduced in House,IH,Student Athlete Level Playing Field Act,https://www.congress.gov/117/bills/hr2841/generated/BILLS-117hr2841ih.html,https://www.congress.gov/117/bills/hr2841/BILLS-117hr2841ih.pdf
H.R. 1360,https://www.congress.gov/bill/117th-congress/house-bill/1360,117,Introduced in House,IH,American Dream Down Payment Act of 2021,https://www.congress.gov/117/bills/hr1360/generated/BILLS-117hr1360ih.html,https://www.congress.gov/117/bills/hr1360/BILLS-117hr1360ih.pdf
H.R. 794,https://www.congress.gov/bill/117th-congress/house-bill/794,117,Introduced in House,IH,Climate Emergency Act of 2021,https://www.congress.gov/117/bills/hr794/generated/BILLS-117hr794ih.html,https://www.congress.gov/117/bills/hr794/BILLS-117hr794ih.pdf
H.R. 518,https://www.congress.gov/bill/117th-congress/house-bill/518,117,Introduced in House,IH,Strengthening Youth Apprenticeships Act of 2021,https://www.congress.gov/117/bills/hr518/generated/BILLS-117hr518ih.html,https://www.congress.gov/117/bills/hr518/BILLS-117hr518ih.pdf
H.R. 439,https://www.congress.gov/bill/117th-congress/house-bill/439,117,Introduced in House,IH,Native American Millennium Challenge Demonstration Act,https://www.congress.gov/117/bills/hr439/generated/BILLS-117hr439ih.html,https://www.congress.gov/117/bills/hr439/BILLS-117hr439ih.pdf
H.Res. 344,https://www.congress.gov/bill/117th-congress/house-resolution/344,117,Introduced in House,IH,Declaring racism a public health crisis.,https://www.congress.gov/117/bills/hres344/generated/BILLS-117hres344ih.html,https://www.congress.gov/117/bills/hres344/BILLS-117hres344ih.pdf
H.Res. 332,https://www.congress.gov/bill/117th-congress/house-resolution/332,117,Introduced in House,IH,Recognizing the duty of the Federal Government to create a Green New Deal.,https://www.congress.gov/117/bills/hres332/generated/BILLS-117hres332ih.html,https://www.congress.gov/117/bills/hres332/BILLS-117hres332ih.pdf
H.R. 9685,https://www.congress.gov/bill/117th-congress/house-bill/9685,117,Introduced in House,IH,Refugee Protection Act of 2022,https://www.congress.gov/117/bills/hr9685/generated/BILLS-117hr9685ih.html,https://www.congress.gov/117/bills/hr9685/BILLS-117hr9685ih.pdf
H.R. 4895,https://www.congress.gov/bill/117th-congress/house-bill/4895,117,Introduced in House,IH,SUPPORT Act of 2021,https://www.congress.gov/117/bills/hr4895/generated/BILLS-117hr4895ih.html,https://www.congress.gov/117/bills/hr4895/BILLS-117hr4895ih.pdf
H.R. 1620,https://www.congress.gov/bill/117th-congress/house-bill/1620,117,Engrossed in House,EH,Violence Against Women Act Reauthorization Act of 2021,https://www.congress.gov/117/bills/hr1620/generated/BILLS-117hr1620eh.html,https://www.congress.gov/117/bills/hr1620/BILLS-117hr1620eh.pdf
H.R. 1620,https://www.congress.gov/bill/117th-congress/house-bill/1620,117,Received in Senate,RDS,Violence Against Women Act Reauthorization Act of 2021,https://www.congress.gov/117/bills/hr1620/generated/BILLS-117hr1620rds.html,https://www.congress.gov/117/bills/hr1620/BILLS-117hr1620rds.pdf
H.R. 1620,https://www.congress.gov/bill/117th-congress/house-bill/1620,117,Referred in Senate,RFS,Violence Against Women Act Reauthorization Act of 2021,https://www.congress.gov/117/bills/hr1620/generated/BILLS-117hr1620rfs.html,https://www.congress.gov/117/bills/hr1620/BILLS-117hr1620rfs.pdf
H.R. 959,https://www.congress.gov/bill/117th-congress/house-bill/959,117,Introduced in House,IH,Black Maternal Health Momnibus Act of 2021,https://www.congress.gov/117/bills/hr959/generated/BILLS-117hr959ih.html,https://www.congress.gov/117/bills/hr959/BILLS-117hr959ih.pdf
H.R. 1280,https://www.congress.gov/bill/117th-congress/house-bill/1280,117,Introduced in House,IH,George Floyd Justice in Policing Act of 2021,https://www.congress.gov/117/bills/hr1280/generated/BILLS-117hr1280ih.html,https://www.congress.gov/117/bills/hr1280/BILLS-117hr1280ih.pdf
H.R. 9105,https://www.congress.gov/bill/117th-congress/house-bill/9105,117,Introduced in House,IH,NMC Act,https://www.congress.gov/117/bills/hr9105/generated/BILLS-117hr9105ih.html,https://www.congress.gov/117/bills/hr9105/BILLS-117hr9105ih.pdf
H.R. 8855,https://www.congress.gov/bill/117th-congress/house-bill/8855,117,Introduced in House,IH,Sickle Cell Disease Treatment Centers Act of 2022,https://www.congress.gov/117/bills/hr8855/generated/BILLS-117hr8855ih.html,https://www.congress.gov/117/bills/hr8855/BILLS-117hr8855ih.pdf
H.R. 6967,https://www.congress.gov/bill/117th-congress/house-bill/6967,117,Engrossed in House,EH,Chance to Compete Act of 2022,https://www.congress.gov/117/bills/hr6967/generated/BILLS-117hr6967eh.html,https://www.congress.gov/117/bills/hr6967/BILLS-117hr6967eh.pdf
H.R. 6967,https://www.congress.gov/bill/117th-congress/house-bill/6967,117,Referred in Senate,RFS,Chance to Compete Act of 2022,https://www.congress.gov/117/bills/hr6967/generated/BILLS-117hr6967rfs.html,https://www.congress.gov/117/bills/hr6967/BILLS-117hr6967rfs.pdf
H.R. 6450,https://www.congress.gov/bill/117th-congress/house-bill/6450,117,Engrossed in House,EH,SCORE for Small Business Act of 2022,https://www.congress.gov/117/bills/hr6450/generated/BILLS-117hr6450eh.html,https://www.congress.gov/117/bills/hr6450/BILLS-117hr6450eh.pdf
H.R. 6450,https://www.congress.gov/bill/117th-congress/house-bill/6450,117,Introduced in House,IH,SCORE for Small Business Act of 2022,https://www.congress.gov/117/bills/hr6450/generated/BILLS-117hr6450ih.html,https://www.congress.gov/117/bills/hr6450/BILLS-117hr6450ih.pdf
H.R. 6450,https://www.congress.gov/bill/117th-congress/house-bill/6450,117,Referred in Senate,RFS,SCORE for Small Business Act of 2022,https://www.congress.gov/117/bills/hr6450/generated/BILLS-117hr6450rfs.html,https://www.congress.gov/117/bills/hr6450/BILLS-117hr6450rfs.pdf
H.R. 6450,https://www.congress.gov/bill/117th-congress/house-bill/6450,117,Reported in House,RH,SCORE for Small Business Act of 2022,https://www.congress.gov/117/bills/hr6450/generated/BILLS-117hr6450rh.html,https://www.congress.gov/117/bills/hr6450/BILLS-117hr6450rh.pdf
H.R. 5697,https://www.congress.gov/bill/117th-congress/house-bill/5697,117,Introduced in House,IH,CREATE Opportunities Act,https://www.congress.gov/117/bills/hr5697/generated/BILLS-117hr5697ih.html,https://www.congress.gov/117/bills/hr5697/BILLS-117hr5697ih.pdf
H.R. 5667,https://www.congress.gov/bill/117th-congress/house-bill/5667,117,Introduced in House,IH,Teachers and Parents at the Table Act,https://www.congress.gov/117/bills/hr5667/generated/BILLS-117hr5667ih.html,https://www.congress.gov/117/bills/hr5667/BILLS-117hr5667ih.pdf
H.R. 5646,https://www.congress.gov/bill/117th-congress/house-bill/5646,117,Introduced in House,IH,State Justice Improvement Act,https://www.congress.gov/117/bills/hr5646/generated/BILLS-117hr5646ih.html,https://www.congress.gov/117/bills/hr5646/BILLS-117hr5646ih.pdf
H.R. 5477,https://www.congress.gov/bill/117th-congress/house-bill/5477,117,Introduced in House,IH,Federal Agency Climate PREP Act,https://www.congress.gov/117/bills/hr5477/generated/BILLS-117hr5477ih.html,https://www.congress.gov/117/bills/hr5477/BILLS-117hr5477ih.pdf
