Legislation Number,URL,Congress,Bill Text Type,Bill Text Type Code,Latest Title,HTML Url,PDF Url
S. 2282,https://www.congress.gov/bill/117th-congress/senate-bill/2282,117,Introduced in Senate,IS,Unity through Service Act of 2021,https://www.congress.gov/117/bills/s2282/generated/BILLS-117s2282is.html,https://www.congress.gov/117/bills/s2282/BILLS-117s2282is.pdf
S. 346,https://www.congress.gov/bill/117th-congress/senate-bill/346,117,Introduced in Senate,IS,Black Maternal Health Momnibus Act of 2021,https://www.congress.gov/117/bills/s346/generated/BILLS-117s346is.html,https://www.congress.gov/117/bills/s346/BILLS-117s346is.pdf
S. 4866,https://www.congress.gov/bill/117th-congress/senate-bill/4866,117,Introduced in Senate,IS,Sickle Cell Disease Treatment Centers Act of 2022,https://www.congress.gov/117/bills/s4866/generated/BILLS-117s4866is.html,https://www.congress.gov/117/bills/s4866/BILLS-117s4866is.pdf
S. 4612,https://www.congress.gov/bill/117th-congress/senate-bill/4612,117,Introduced in Senate,IS,Right to Contraception Act,https://www.congress.gov/117/bills/s4612/generated/BILLS-117s4612is.html,https://www.congress.gov/117/bills/s4612/BILLS-117s4612is.pdf
S. 3956,https://www.congress.gov/bill/117th-congress/senate-bill/3956,117,Introduced in Senate,IS,WIPPES Act,https://www.congress.gov/117/bills/s3956/generated/BILLS-117s3956is.html,https://www.congress.gov/117/bills/s3956/BILLS-117s3956is.pdf
S. 3359,https://www.congress.gov/bill/117th-congress/senate-bill/3359,117,Introduced in Senate,IS,CREATE Graduates Act,https://www.congress.gov/117/bills/s3359/generated/BILLS-117s3359is.html,https://www.congress.gov/117/bills/s3359/BILLS-117s3359is.pdf
S. 3028,https://www.congress.gov/bill/117th-congress/senate-bill/3028,117,Introduced in Senate,IS,CREATE Opportunities Act,https://www.congress.gov/117/bills/s3028/generated/BILLS-117s3028is.html,https://www.congress.gov/117/bills/s3028/BILLS-117s3028is.pdf
S. 3024,https://www.congress.gov/bill/117th-congress/senate-bill/3024,117,Introduced in Senate,IS,State Justice Improvement Act,https://www.congress.gov/117/bills/s3024/generated/BILLS-117s3024is.html,https://www.congress.gov/117/bills/s3024/BILLS-117s3024is.pdf
S. 1297,https://www.congress.gov/bill/117th-congress/senate-bill/1297,117,Introduced in Senate,IS,STEM RESTART Act,https://www.congress.gov/117/bills/s1297/generated/BILLS-117s1297is.html,https://www.congress.gov/117/bills/s1297/BILLS-117s1297is.pdf
S. 1173,https://www.congress.gov/bill/117th-congress/senate-bill/1173,117,Introduced in Senate,IS,Earn to Learn Act,https://www.congress.gov/117/bills/s1173/generated/BILLS-117s1173is.html,https://www.congress.gov/117/bills/s1173/BILLS-117s1173is.pdf
S. 287,https://www.congress.gov/bill/117th-congress/senate-bill/287,117,Introduced in Senate,IS,"A bill to direct the Secretary of Health and Human Services to issue guidance to States to educate providers, managed care entities, and other insurers about the value and process of delivering respectful maternal health care through diverse and multidisciplinary care provider models, and for other purposes.",https://www.congress.gov/117/bills/s287/generated/BILLS-117s287is.html,https://www.congress.gov/117/bills/s287/BILLS-117s287is.pdf
S. 5038,https://www.congress.gov/bill/117th-congress/senate-bill/5038,117,Introduced in Senate,IS,Solitary Confinement Reform Act,https://www.congress.gov/117/bills/s5038/generated/BILLS-117s5038is.html,https://www.congress.gov/117/bills/s5038/BILLS-117s5038is.pdf
S. 5223,https://www.congress.gov/bill/117th-congress/senate-bill/5223,117,Introduced in Senate,IS,"Housing, Opportunity, Mobility, and Equity Act of 2022",https://www.congress.gov/117/bills/s5223/generated/BILLS-117s5223is.html,https://www.congress.gov/117/bills/s5223/BILLS-117s5223is.pdf
S. 5193,https://www.congress.gov/bill/117th-congress/senate-bill/5193,117,Introduced in Senate,IS,Second Look Act of 2022,https://www.congress.gov/117/bills/s5193/generated/BILLS-117s5193is.html,https://www.congress.gov/117/bills/s5193/BILLS-117s5193is.pdf
S. 5191,https://www.congress.gov/bill/117th-congress/senate-bill/5191,117,Introduced in Senate,IS,SCORE for Small Business Act of 2022,https://www.congress.gov/117/bills/s5191/generated/BILLS-117s5191is.html,https://www.congress.gov/117/bills/s5191/BILLS-117s5191is.pdf
S. 2548,https://www.congress.gov/bill/117th-congress/senate-bill/2548,117,Introduced in Senate,IS,Intergenerational Financial Obligations Reform Act,https://www.congress.gov/117/bills/s2548/generated/BILLS-117s2548is.html,https://www.congress.gov/117/bills/s2548/BILLS-117s2548is.pdf
S. 916,https://www.congress.gov/bill/117th-congress/senate-bill/916,117,Introduced in Senate,IS,"Water Affordability, Transparency, Equity, and Reliability Act of 2021",https://www.congress.gov/117/bills/s916/generated/BILLS-117s916is.html,https://www.congress.gov/117/bills/s916/BILLS-117s916is.pdf
S. 3075,https://www.congress.gov/bill/117th-congress/senate-bill/3075,117,Introduced in Senate,IS,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2022",https://www.congress.gov/117/bills/s3075/generated/BILLS-117s3075is.html,https://www.congress.gov/117/bills/s3075/BILLS-117s3075is.pdf
S. 4988,https://www.congress.gov/bill/117th-congress/senate-bill/4988,117,Introduced in Senate,IS,Federal Prison Oversight Act,https://www.congress.gov/117/bills/s4988/generated/BILLS-117s4988is.html,https://www.congress.gov/117/bills/s4988/BILLS-117s4988is.pdf
S. 4200,https://www.congress.gov/bill/117th-congress/senate-bill/4200,117,Introduced in Senate,IS,Secure Research Data Network Act,https://www.congress.gov/117/bills/s4200/generated/BILLS-117s4200is.html,https://www.congress.gov/117/bills/s4200/BILLS-117s4200is.pdf
S. 3347,https://www.congress.gov/bill/117th-congress/senate-bill/3347,117,Introduced in Senate,IS,Masih Alinejad HUNT Act of 2021,https://www.congress.gov/117/bills/s3347/generated/BILLS-117s3347is.html,https://www.congress.gov/117/bills/s3347/BILLS-117s3347is.pdf
S. 2625,https://www.congress.gov/bill/117th-congress/senate-bill/2625,117,Introduced in Senate,IS,CCAMPIS Reauthorization Act,https://www.congress.gov/117/bills/s2625/generated/BILLS-117s2625is.html,https://www.congress.gov/117/bills/s2625/BILLS-117s2625is.pdf
S. 1380,https://www.congress.gov/bill/117th-congress/senate-bill/1380,117,Introduced in Senate,IS,Clean Slate Act of 2021,https://www.congress.gov/117/bills/s1380/generated/BILLS-117s1380is.html,https://www.congress.gov/117/bills/s1380/BILLS-117s1380is.pdf
S.Res. 875,https://www.congress.gov/bill/117th-congress/senate-resolution/875,117,Introduced in Senate,IS,A resolution declaring racism a public health crisis.,https://www.congress.gov/117/bills/sres875/generated/BILLS-117sres875is.html,https://www.congress.gov/117/bills/sres875/BILLS-117sres875is.pdf
S. 2658,https://www.congress.gov/bill/117th-congress/senate-bill/2658,117,Introduced in Senate,IS,REAADI for Disasters Act,https://www.congress.gov/117/bills/s2658/generated/BILLS-117s2658is.html,https://www.congress.gov/117/bills/s2658/BILLS-117s2658is.pdf
S. 2218,https://www.congress.gov/bill/117th-congress/senate-bill/2218,117,Introduced in Senate,IS,Trade Adjustment Assistance For Workers Reauthorization Act of 2021,https://www.congress.gov/117/bills/s2218/generated/BILLS-117s2218is.html,https://www.congress.gov/117/bills/s2218/BILLS-117s2218is.pdf
S. 3003,https://www.congress.gov/bill/117th-congress/senate-bill/3003,117,Reported to Senate,RS,Comprehensive and Overdue Support for Troops of War Act of 2021,https://www.congress.gov/117/bills/s3003/generated/BILLS-117s3003rs.html,https://www.congress.gov/117/bills/s3003/BILLS-117s3003rs.pdf
S. 4653,https://www.congress.gov/bill/117th-congress/senate-bill/4653,117,Reported to Senate,RS,Department of State Authorization Act of 2022,https://www.congress.gov/117/bills/s4653/generated/BILLS-117s4653rs.html,https://www.congress.gov/117/bills/s4653/BILLS-117s4653rs.pdf
S. 4694,https://www.congress.gov/bill/117th-congress/senate-bill/4694,117,Introduced in Senate,IS,Addressing Teacher Shortages Act of 2022,https://www.congress.gov/117/bills/s4694/generated/BILLS-117s4694is.html,https://www.congress.gov/117/bills/s4694/BILLS-117s4694is.pdf
S. 3952,https://www.congress.gov/bill/117th-congress/senate-bill/3952,117,Introduced in Senate,IS,Student Right to Know Before You Go Act of 2022,https://www.congress.gov/117/bills/s3952/generated/BILLS-117s3952is.html,https://www.congress.gov/117/bills/s3952/BILLS-117s3952is.pdf
S. 2600,https://www.congress.gov/bill/117th-congress/senate-bill/2600,117,Introduced in Senate,IS,Refund to Rainy Day Savings Act,https://www.congress.gov/117/bills/s2600/generated/BILLS-117s2600is.html,https://www.congress.gov/117/bills/s2600/BILLS-117s2600is.pdf
S. 64,https://www.congress.gov/bill/117th-congress/senate-bill/64,117,Introduced in Senate,IS,UPLIFT Act of 2021,https://www.congress.gov/117/bills/s64/generated/BILLS-117s64is.html,https://www.congress.gov/117/bills/s64/BILLS-117s64is.pdf
S. 1275,https://www.congress.gov/bill/117th-congress/senate-bill/1275,117,Introduced in Senate,IS,Family Violence Prevention and Services Improvement Act of 2021,https://www.congress.gov/117/bills/s1275/generated/BILLS-117s1275is.html,https://www.congress.gov/117/bills/s1275/BILLS-117s1275is.pdf
S. 4662,https://www.congress.gov/bill/117th-congress/senate-bill/4662,117,Introduced in Senate,IS,"Department of State, Foreign Operations, and Related Programs Appropriations Act, 2023",https://www.congress.gov/117/bills/s4662/generated/BILLS-117s4662is.html,https://www.congress.gov/117/bills/s4662/BILLS-117s4662is.pdf
S. 5146,https://www.congress.gov/bill/117th-congress/senate-bill/5146,117,Introduced in Senate,IS,Clean Start Act of 2022,https://www.congress.gov/117/bills/s5146/generated/BILLS-117s5146is.html,https://www.congress.gov/117/bills/s5146/BILLS-117s5146is.pdf
S. 5044,https://www.congress.gov/bill/117th-congress/senate-bill/5044,117,Introduced in Senate,IS,Federal Contracting Fairness Act of 2022,https://www.congress.gov/117/bills/s5044/generated/BILLS-117s5044is.html,https://www.congress.gov/117/bills/s5044/BILLS-117s5044is.pdf
S. 3060,https://www.congress.gov/bill/117th-congress/senate-bill/3060,117,Introduced in Senate,IS,PREP Act,https://www.congress.gov/117/bills/s3060/generated/BILLS-117s3060is.html,https://www.congress.gov/117/bills/s3060/BILLS-117s3060is.pdf
S. 1042,https://www.congress.gov/bill/117th-congress/senate-bill/1042,117,Introduced in Senate,IS,Kira Johnson Act,https://www.congress.gov/117/bills/s1042/generated/BILLS-117s1042is.html,https://www.congress.gov/117/bills/s1042/BILLS-117s1042is.pdf
S. 1014,https://www.congress.gov/bill/117th-congress/senate-bill/1014,117,Introduced in Senate,IS,First Step Implementation Act of 2021,https://www.congress.gov/117/bills/s1014/generated/BILLS-117s1014is.html,https://www.congress.gov/117/bills/s1014/BILLS-117s1014is.pdf
S. 5307,https://www.congress.gov/bill/117th-congress/senate-bill/5307,117,Introduced in Senate,IS,Fair Play for Women Act,https://www.congress.gov/117/bills/s5307/generated/BILLS-117s5307is.html,https://www.congress.gov/117/bills/s5307/BILLS-117s5307is.pdf
S. 2510,https://www.congress.gov/bill/117th-congress/senate-bill/2510,117,Introduced in Senate,IS,Preventing HEAT Illness and Deaths Act of 2021,https://www.congress.gov/117/bills/s2510/generated/BILLS-117s2510is.html,https://www.congress.gov/117/bills/s2510/BILLS-117s2510is.pdf
S. 423,https://www.congress.gov/bill/117th-congress/senate-bill/423,117,Introduced in Senate,IS,Protecting Moms and Babies Against Climate Change Act,https://www.congress.gov/117/bills/s423/generated/BILLS-117s423is.html,https://www.congress.gov/117/bills/s423/BILLS-117s423is.pdf
S. 1014,https://www.congress.gov/bill/117th-congress/senate-bill/1014,117,Reported to Senate,RS,First Step Implementation Act of 2021,https://www.congress.gov/117/bills/s1014/generated/BILLS-117s1014rs.html,https://www.congress.gov/117/bills/s1014/BILLS-117s1014rs.pdf
S. 5284,https://www.congress.gov/bill/117th-congress/senate-bill/5284,117,Introduced in Senate,IS,Maternal Health Pandemic Response Act of 2022,https://www.congress.gov/117/bills/s5284/generated/BILLS-117s5284is.html,https://www.congress.gov/117/bills/s5284/BILLS-117s5284is.pdf
S. 3199,https://www.congress.gov/bill/117th-congress/senate-bill/3199,117,Introduced in Senate,IS,Ethiopia Peace and Stabilization Act of 2022,https://www.congress.gov/117/bills/s3199/generated/BILLS-117s3199is.html,https://www.congress.gov/117/bills/s3199/BILLS-117s3199is.pdf
S. 3065,https://www.congress.gov/bill/117th-congress/senate-bill/3065,117,Introduced in Senate,IS,DATA Privacy Act,https://www.congress.gov/117/bills/s3065/generated/BILLS-117s3065is.html,https://www.congress.gov/117/bills/s3065/BILLS-117s3065is.pdf
S. 874,https://www.congress.gov/bill/117th-congress/senate-bill/874,117,Introduced in Senate,IS,BUILD GREEN Infrastructure and Jobs Act,https://www.congress.gov/117/bills/s874/generated/BILLS-117s874is.html,https://www.congress.gov/117/bills/s874/BILLS-117s874is.pdf
S. 839,https://www.congress.gov/bill/117th-congress/senate-bill/839,117,Introduced in Senate,IS,College Transparency Act,https://www.congress.gov/117/bills/s839/generated/BILLS-117s839is.html,https://www.congress.gov/117/bills/s839/BILLS-117s839is.pdf
S. 681,https://www.congress.gov/bill/117th-congress/senate-bill/681,117,Introduced in Senate,IS,COVID–19 in Immigration Detention Data Transparency Act,https://www.congress.gov/117/bills/s681/generated/BILLS-117s681is.html,https://www.congress.gov/117/bills/s681/BILLS-117s681is.pdf
S. 416,https://www.congress.gov/bill/117th-congress/senate-bill/416,117,Introduced in Senate,IS,Restoring Integrity to America’s Elections Act,https://www.congress.gov/117/bills/s416/generated/BILLS-117s416is.html,https://www.congress.gov/117/bills/s416/BILLS-117s416is.pdf
S. 347,https://www.congress.gov/bill/117th-congress/senate-bill/347,117,Introduced in Senate,IS,Data to Save Moms Act,https://www.congress.gov/117/bills/s347/generated/BILLS-117s347is.html,https://www.congress.gov/117/bills/s347/BILLS-117s347is.pdf
S. 4724,https://www.congress.gov/bill/117th-congress/senate-bill/4724,117,Introduced in Senate,IS,College Athletes Bill of Rights,https://www.congress.gov/117/bills/s4724/generated/BILLS-117s4724is.html,https://www.congress.gov/117/bills/s4724/BILLS-117s4724is.pdf
S. 3720,https://www.congress.gov/bill/117th-congress/senate-bill/3720,117,Introduced in Senate,IS,H–1B and L–1 Visa Reform Act of 2022,https://www.congress.gov/117/bills/s3720/generated/BILLS-117s3720is.html,https://www.congress.gov/117/bills/s3720/BILLS-117s3720is.pdf
S. 3199,https://www.congress.gov/bill/117th-congress/senate-bill/3199,117,Reported to Senate,RS,Ethiopia Peace and Stabilization Act of 2022,https://www.congress.gov/117/bills/s3199/generated/BILLS-117s3199rs.html,https://www.congress.gov/117/bills/s3199/BILLS-117s3199rs.pdf
S. 784,https://www.congress.gov/bill/117th-congress/senate-bill/784,117,Introduced in Senate,IS,Jobs for Economic Recovery Act of 2021,https://www.congress.gov/117/bills/s784/generated/BILLS-117s784is.html,https://www.congress.gov/117/bills/s784/BILLS-117s784is.pdf
S. 1201,https://www.congress.gov/bill/117th-congress/senate-bill/1201,117,Introduced in Senate,IS,"United States Climate Leadership in International Mitigation, Adaptation, and Technology Enhancement Act of 2021",https://www.congress.gov/117/bills/s1201/generated/BILLS-117s1201is.html,https://www.congress.gov/117/bills/s1201/BILLS-117s1201is.pdf
S. 3650,https://www.congress.gov/bill/117th-congress/senate-bill/3650,117,Reported to Senate,RS,PLUM Act of 2022,https://www.congress.gov/117/bills/s3650/generated/BILLS-117s3650rs.html,https://www.congress.gov/117/bills/s3650/BILLS-117s3650rs.pdf
S. 3025,https://www.congress.gov/bill/117th-congress/senate-bill/3025,117,Introduced in Senate,IS,Servicemembers and Veterans Empowerment and Support Act of 2021,https://www.congress.gov/117/bills/s3025/generated/BILLS-117s3025is.html,https://www.congress.gov/117/bills/s3025/BILLS-117s3025is.pdf
S. 2344,https://www.congress.gov/bill/117th-congress/senate-bill/2344,117,Introduced in Senate,IS,Supporting Our Direct Care Workforce and Family Caregivers Act,https://www.congress.gov/117/bills/s2344/generated/BILLS-117s2344is.html,https://www.congress.gov/117/bills/s2344/BILLS-117s2344is.pdf
S. 1827,https://www.congress.gov/bill/117th-congress/senate-bill/1827,117,Introduced in Senate,IS,"Build Local, Hire Local Act",https://www.congress.gov/117/bills/s1827/generated/BILLS-117s1827is.html,https://www.congress.gov/117/bills/s1827/BILLS-117s1827is.pdf
S. 987,https://www.congress.gov/bill/117th-congress/senate-bill/987,117,Introduced in Senate,IS,CARA 3.0 Act of 2021,https://www.congress.gov/117/bills/s987/generated/BILLS-117s987is.html,https://www.congress.gov/117/bills/s987/BILLS-117s987is.pdf
S. 4653,https://www.congress.gov/bill/117th-congress/senate-bill/4653,117,Introduced in Senate,IS,Department of State Authorization Act of 2022,https://www.congress.gov/117/bills/s4653/generated/BILLS-117s4653is.html,https://www.congress.gov/117/bills/s4653/BILLS-117s4653is.pdf
S. 4863,https://www.congress.gov/bill/117th-congress/senate-bill/4863,117,Introduced in Senate,IS,Women’s Business Centers Improvement Act of 2022,https://www.congress.gov/117/bills/s4863/generated/BILLS-117s4863is.html,https://www.congress.gov/117/bills/s4863/BILLS-117s4863is.pdf
S. 2446,https://www.congress.gov/bill/117th-congress/senate-bill/2446,117,Introduced in Senate,IS,Women's Retirement Protection Act,https://www.congress.gov/117/bills/s2446/generated/BILLS-117s2446is.html,https://www.congress.gov/117/bills/s2446/BILLS-117s2446is.pdf
S. 1925,https://www.congress.gov/bill/117th-congress/senate-bill/1925,117,Introduced in Senate,IS,Buy Green Act of 2021,https://www.congress.gov/117/bills/s1925/generated/BILLS-117s1925is.html,https://www.congress.gov/117/bills/s1925/BILLS-117s1925is.pdf
S. 1719,https://www.congress.gov/bill/117th-congress/senate-bill/1719,117,Introduced in Senate,IS,Fast Track To and Through College Act,https://www.congress.gov/117/bills/s1719/generated/BILLS-117s1719is.html,https://www.congress.gov/117/bills/s1719/BILLS-117s1719is.pdf
S. 5299,https://www.congress.gov/bill/117th-congress/senate-bill/5299,117,Introduced in Senate,IS,Gun Violence Prevention and Community Safety Act of 2022,https://www.congress.gov/117/bills/s5299/generated/BILLS-117s5299is.html,https://www.congress.gov/117/bills/s5299/BILLS-117s5299is.pdf
S. 356,https://www.congress.gov/bill/117th-congress/senate-bill/356,117,Introduced in Senate,IS,Transportation Opportunities for Professional Service Act,https://www.congress.gov/117/bills/s356/generated/BILLS-117s356is.html,https://www.congress.gov/117/bills/s356/BILLS-117s356is.pdf
S. 248,https://www.congress.gov/bill/117th-congress/senate-bill/248,117,Introduced in Senate,IS,FAMILY Act,https://www.congress.gov/117/bills/s248/generated/BILLS-117s248is.html,https://www.congress.gov/117/bills/s248/BILLS-117s248is.pdf
S. 2778,https://www.congress.gov/bill/117th-congress/senate-bill/2778,117,Introduced in Senate,IS,Teachers and School LEADERS Act of 2021,https://www.congress.gov/117/bills/s2778/generated/BILLS-117s2778is.html,https://www.congress.gov/117/bills/s2778/BILLS-117s2778is.pdf
S. 1275,https://www.congress.gov/bill/117th-congress/senate-bill/1275,117,Reported to Senate,RS,Family Violence Prevention and Services Improvement Act of 2021,https://www.congress.gov/117/bills/s1275/generated/BILLS-117s1275rs.html,https://www.congress.gov/117/bills/s1275/BILLS-117s1275rs.pdf
S. 4998,https://www.congress.gov/bill/117th-congress/senate-bill/4998,117,Introduced in Senate,IS,Websites and Software Applications Accessibility Act,https://www.congress.gov/117/bills/s4998/generated/BILLS-117s4998is.html,https://www.congress.gov/117/bills/s4998/BILLS-117s4998is.pdf
S. 1734,https://www.congress.gov/bill/117th-congress/senate-bill/1734,117,Introduced in Senate,IS,National Prescribed Fire Act of 2021,https://www.congress.gov/117/bills/s1734/generated/BILLS-117s1734is.html,https://www.congress.gov/117/bills/s1734/BILLS-117s1734is.pdf
S. 2134,https://www.congress.gov/bill/117th-congress/senate-bill/2134,117,Introduced in Senate,IS,Data Protection Act of 2021,https://www.congress.gov/117/bills/s2134/generated/BILLS-117s2134is.html,https://www.congress.gov/117/bills/s2134/BILLS-117s2134is.pdf
S. 3623,https://www.congress.gov/bill/117th-congress/senate-bill/3623,117,Placed on Calendar Senate,PCS,Violence Against Women Act Reauthorization Act of 2022,https://www.congress.gov/117/bills/s3623/generated/BILLS-117s3623pcs.html,https://www.congress.gov/117/bills/s3623/BILLS-117s3623pcs.pdf
S. 5047,https://www.congress.gov/bill/117th-congress/senate-bill/5047,117,Introduced in Senate,IS,Campus Accountability and Safety Act,https://www.congress.gov/117/bills/s5047/generated/BILLS-117s5047is.html,https://www.congress.gov/117/bills/s5047/BILLS-117s5047is.pdf
S. 2510,https://www.congress.gov/bill/117th-congress/senate-bill/2510,117,Reported to Senate,RS,Preventing HEAT Illness and Deaths Act of 2021,https://www.congress.gov/117/bills/s2510/generated/BILLS-117s2510rs.html,https://www.congress.gov/117/bills/s2510/BILLS-117s2510rs.pdf
S. 3572,https://www.congress.gov/bill/117th-congress/senate-bill/3572,117,Introduced in Senate,IS,Algorithmic Accountability Act of 2022,https://www.congress.gov/117/bills/s3572/generated/BILLS-117s3572is.html,https://www.congress.gov/117/bills/s3572/BILLS-117s3572is.pdf
S. 3160,https://www.congress.gov/bill/117th-congress/senate-bill/3160,117,Introduced in Senate,IS,"Border Accountability, Oversight, and Community Engagement Act",https://www.congress.gov/117/bills/s3160/generated/BILLS-117s3160is.html,https://www.congress.gov/117/bills/s3160/BILLS-117s3160is.pdf
S. 3418,https://www.congress.gov/bill/117th-congress/senate-bill/3418,117,Introduced in Senate,IS,Comprehensive Addiction Resources Emergency Act of 2021,https://www.congress.gov/117/bills/s3418/generated/BILLS-117s3418is.html,https://www.congress.gov/117/bills/s3418/BILLS-117s3418is.pdf
S. 2649,https://www.congress.gov/bill/117th-congress/senate-bill/2649,117,Introduced in Senate,IS,BETTER Kidney Care Act,https://www.congress.gov/117/bills/s2649/generated/BILLS-117s2649is.html,https://www.congress.gov/117/bills/s2649/BILLS-117s2649is.pdf
S. 2464,https://www.congress.gov/bill/117th-congress/senate-bill/2464,117,Introduced in Senate,IS,RECOMPETE Act,https://www.congress.gov/117/bills/s2464/generated/BILLS-117s2464is.html,https://www.congress.gov/117/bills/s2464/BILLS-117s2464is.pdf
S. 411,https://www.congress.gov/bill/117th-congress/senate-bill/411,117,Introduced in Senate,IS,MOM­MA’s Act,https://www.congress.gov/117/bills/s411/generated/BILLS-117s411is.html,https://www.congress.gov/117/bills/s411/BILLS-117s411is.pdf
S. 1628,https://www.congress.gov/bill/117th-congress/senate-bill/1628,117,Reported to Senate,RS,Children and Teens’ Online Privacy Protection Act,https://www.congress.gov/117/bills/s1628/generated/BILLS-117s1628rs.html,https://www.congress.gov/117/bills/s1628/BILLS-117s1628rs.pdf
S. 4177,https://www.congress.gov/bill/117th-congress/senate-bill/4177,117,Introduced in Senate,IS,Judicial Ethics and Anti-Corruption Act of 2022,https://www.congress.gov/117/bills/s4177/generated/BILLS-117s4177is.html,https://www.congress.gov/117/bills/s4177/BILLS-117s4177is.pdf
S. 1628,https://www.congress.gov/bill/117th-congress/senate-bill/1628,117,Introduced in Senate,IS,Children and Teens’ Online Privacy Protection Act,https://www.congress.gov/117/bills/s1628/generated/BILLS-117s1628is.html,https://www.congress.gov/117/bills/s1628/BILLS-117s1628is.pdf
S. 954,https://www.congress.gov/bill/117th-congress/senate-bill/954,117,Introduced in Senate,IS,Voter Empowerment Act of 2021,https://www.congress.gov/117/bills/s954/generated/BILLS-117s954is.html,https://www.congress.gov/117/bills/s954/BILLS-117s954is.pdf
S. 2234,https://www.congress.gov/bill/117th-congress/senate-bill/2234,117,Introduced in Senate,IS,Affordable HOME Act,https://www.congress.gov/117/bills/s2234/generated/BILLS-117s2234is.html,https://www.congress.gov/117/bills/s2234/BILLS-117s2234is.pdf
S. 5121,https://www.congress.gov/bill/117th-congress/senate-bill/5121,117,Introduced in Senate,IS,"Communications, Video, and Technology Accessibility Act of 2022",https://www.congress.gov/117/bills/s5121/generated/BILLS-117s5121is.html,https://www.congress.gov/117/bills/s5121/BILLS-117s5121is.pdf
S. 4760,https://www.congress.gov/bill/117th-congress/senate-bill/4760,117,Introduced in Senate,IS,Digital Commodities Consumer Protection Act of 2022,https://www.congress.gov/117/bills/s4760/generated/BILLS-117s4760is.html,https://www.congress.gov/117/bills/s4760/BILLS-117s4760is.pdf
S. 3622,https://www.congress.gov/bill/117th-congress/senate-bill/3622,117,Introduced in Senate,IS,ACTION for National Service Act,https://www.congress.gov/117/bills/s3622/generated/BILLS-117s3622is.html,https://www.congress.gov/117/bills/s3622/BILLS-117s3622is.pdf
S. 2937,https://www.congress.gov/bill/117th-congress/senate-bill/2937,117,Introduced in Senate,IS,BURMA Act of 2021,https://www.congress.gov/117/bills/s2937/generated/BILLS-117s2937is.html,https://www.congress.gov/117/bills/s2937/BILLS-117s2937is.pdf
S. 2694,https://www.congress.gov/bill/117th-congress/senate-bill/2694,117,Introduced in Senate,IS,Nursing Home Improvement and Accountability Act of 2021,https://www.congress.gov/117/bills/s2694/generated/BILLS-117s2694is.html,https://www.congress.gov/117/bills/s2694/BILLS-117s2694is.pdf
S. 745,https://www.congress.gov/bill/117th-congress/senate-bill/745,117,Introduced in Senate,IS,"Accessible, Affordable Internet for All Act",https://www.congress.gov/117/bills/s745/generated/BILLS-117s745is.html,https://www.congress.gov/117/bills/s745/BILLS-117s745is.pdf
S. 348,https://www.congress.gov/bill/117th-congress/senate-bill/348,117,Introduced in Senate,IS,U.S. Citizenship Act,https://www.congress.gov/117/bills/s348/generated/BILLS-117s348is.html,https://www.congress.gov/117/bills/s348/BILLS-117s348is.pdf
S. 1,https://www.congress.gov/bill/117th-congress/senate-bill/1,117,Introduced in Senate,IS,For the People Act of 2021,https://www.congress.gov/117/bills/s1/generated/BILLS-117s1is.html,https://www.congress.gov/117/bills/s1/BILLS-117s1is.pdf
S. 1,https://www.congress.gov/bill/117th-congress/senate-bill/1,117,Placed on Calendar Senate,PCS,For the People Act of 2021,https://www.congress.gov/117/bills/s1/generated/BILLS-117s1pcs.html,https://www.congress.gov/117/bills/s1/BILLS-117s1pcs.pdf
S. 1358,https://www.congress.gov/bill/117th-congress/senate-bill/1358,117,Introduced in Senate,IS,Bipartisan Border Solutions Act of 2021,https://www.congress.gov/117/bills/s1358/generated/BILLS-117s1358is.html,https://www.congress.gov/117/bills/s1358/BILLS-117s1358is.pdf
S. 478,https://www.congress.gov/bill/117th-congress/senate-bill/478,117,Introduced in Senate,IS,Higher Wages for American Workers Act of 2021,https://www.congress.gov/117/bills/s478/generated/BILLS-117s478is.html,https://www.congress.gov/117/bills/s478/BILLS-117s478is.pdf
S. 200,https://www.congress.gov/bill/117th-congress/senate-bill/200,117,Introduced in Senate,IS,Relaunching America’s Workforce Act,https://www.congress.gov/117/bills/s200/generated/BILLS-117s200is.html,https://www.congress.gov/117/bills/s200/BILLS-117s200is.pdf
S. 4591,https://www.congress.gov/bill/117th-congress/senate-bill/4591,117,Introduced in Senate,IS,Cannabis Administration and Opportunity Act,https://www.congress.gov/117/bills/s4591/generated/BILLS-117s4591is.html,https://www.congress.gov/117/bills/s4591/BILLS-117s4591is.pdf
S. 3360,https://www.congress.gov/bill/117th-congress/senate-bill/3360,117,Introduced in Senate,IS,EDUCATORS for America Act,https://www.congress.gov/117/bills/s3360/generated/BILLS-117s3360is.html,https://www.congress.gov/117/bills/s3360/BILLS-117s3360is.pdf
S. 3025,https://www.congress.gov/bill/117th-congress/senate-bill/3025,117,Reported to Senate,RS,Servicemembers and Veterans Empowerment and Support Act of 2021,https://www.congress.gov/117/bills/s3025/generated/BILLS-117s3025rs.html,https://www.congress.gov/117/bills/s3025/BILLS-117s3025rs.pdf
S. 2093,https://www.congress.gov/bill/117th-congress/senate-bill/2093,117,Placed on Calendar Senate,PCS,For the People Act of 2021,https://www.congress.gov/117/bills/s2093/generated/BILLS-117s2093pcs.html,https://www.congress.gov/117/bills/s2093/BILLS-117s2093pcs.pdf
